grid_id,district,deficit_class,n_required_categories_missing_15min,food_missing,healthcare_missing,education_missing,A_food_groceries_access_15min,B_healthcare_access_15min,C_education_access_15min,cycling_required_accessible_count,n_still_missing_with_cycling,closure_status
GRID_09296,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09297,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09298,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09299,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09300,Beylikdüzü,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09301,Beylikdüzü,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09302,Beylikdüzü,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09303,Beylikdüzü,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09304,Beylikdüzü,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09311,Büyükçekmece,EDUCATION_DEFICIT,1,False,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09314,Büyükçekmece,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09315,Büyükçekmece,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09316,Büyükçekmece,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09317,Büyükçekmece,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09318,Büyükçekmece,MULTI_SERVICE_DEFICIT,2,True,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09324,Esenyurt,EDUCATION_DEFICIT,1,False,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09328,Büyükçekmece,HEALTHCARE_DEFICIT,1,False,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09329,Büyükçekmece,HEALTHCARE_DEFICIT,1,False,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09330,Büyükçekmece,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09331,Büyükçekmece,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09332,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09333,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09334,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09335,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09336,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09337,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09338,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09339,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09340,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09341,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,False,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09342,Arnavutköy,FOOD_DEFICIT,1,True,False,False,False,True,True,2,1,UNCHANGED_BY_CYCLING
GRID_09343,Arnavutköy,FOOD_DEFICIT,1,True,False,False,False,True,True,2,1,UNCHANGED_BY_CYCLING
GRID_09344,Arnavutköy,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09345,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09346,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09347,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09348,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09350,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09351,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09352,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09353,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09354,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,False,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09355,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09356,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09357,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09358,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09359,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09360,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09361,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09362,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09363,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09364,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09365,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09366,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09367,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09368,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09369,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09370,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09371,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09372,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09373,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09374,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09375,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09376,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09377,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09378,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09379,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09380,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09381,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09382,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09383,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09384,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09385,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09386,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09387,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09388,Beylikdüzü,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09389,Beylikdüzü,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09390,Beylikdüzü,MULTI_SERVICE_DEFICIT,2,True,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09391,Beylikdüzü,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09404,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09405,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09406,Büyükçekmece,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09411,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09416,Büyükçekmece,HEALTHCARE_DEFICIT,1,False,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09417,Büyükçekmece,HEALTHCARE_DEFICIT,1,False,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09418,Büyükçekmece,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09419,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09420,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09421,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09422,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09423,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09424,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09425,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09426,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09427,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09428,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09429,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09430,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09431,Arnavutköy,FOOD_DEFICIT,1,True,False,False,False,True,True,2,1,UNCHANGED_BY_CYCLING
GRID_09432,Arnavutköy,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09433,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09434,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09435,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09436,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09437,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09438,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09439,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09440,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09441,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09442,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_09443,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09444,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09445,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09446,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09447,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09448,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09449,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09450,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09451,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09452,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09453,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09454,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09455,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09456,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09457,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09458,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09459,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09460,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09461,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09462,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09463,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09464,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09465,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09466,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09467,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09468,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09469,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09470,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09471,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09472,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09473,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09474,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,False,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09475,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,False,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09476,Beylikdüzü,MULTI_SERVICE_DEFICIT,2,False,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09477,Beylikdüzü,MULTI_SERVICE_DEFICIT,2,False,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09492,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09493,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09494,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09495,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09498,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09499,Esenyurt,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09500,Esenyurt,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09501,Esenyurt,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09504,Esenyurt,HEALTHCARE_DEFICIT,1,False,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09506,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09507,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09508,Arnavutköy,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09509,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09510,Arnavutköy,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09511,Arnavutköy,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09512,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09513,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09514,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09515,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09516,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09517,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,True,False,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09518,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,True,False,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09519,Arnavutköy,MULTI_SERVICE_DEFICIT,2,True,False,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09520,Arnavutköy,FOOD_DEFICIT,1,True,False,False,False,True,True,2,1,UNCHANGED_BY_CYCLING
GRID_09521,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09522,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09523,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09524,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_09525,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_09526,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,True,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_09527,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_09528,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09529,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09530,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09531,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09532,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09533,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09534,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09535,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09536,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09537,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09538,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09539,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09540,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09541,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09542,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09543,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09544,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09545,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09546,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09547,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09548,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09549,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_09550,Arnavutköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
